Row ID,Order ID,Order Date,Year,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Product Name,Total Discount,Average Sales
7204,CA-2011-118276,40906,40906,40910,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10002111,Furniture,Furnishings,8.736,3,0.6,-4.8048,"Master Caster Door Stop, Large Brown",,
3724,US-2011-169789,40907,40907,40912,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10004600,Office Supplies,Binders,551.985,5,0.7,-459.9875,Ibico Ibimaster 300 Manual Binding System,,
7360,US-2011-115189,40907,40907,40911,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10004575,Furniture,Tables,523.764,3,0.4,-192.0468,Hon 5100 Series Wood Tables,,
3307,CA-2011-104738,40907,40907,40909,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-PH-10000576,Technology,Phones,328.776,3,0.2,28.7679,AT&T 1080 Corded phone,,
7359,US-2011-115189,40907,40907,40911,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002170,Technology,Phones,251.964,6,0.4,-50.3928,ClearSounds CSC500 Amplified Spirit Phone Corded phone,,
3306,CA-2011-104738,40907,40907,40909,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-PH-10002468,Technology,Phones,217.584,2,0.2,19.0386,"Plantronics CS 50-USB - headset - Convertible, Monaural",,
8265,CA-2011-131800,40907,40907,40912,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-AP-10004136,Office Supplies,Appliances,122.94,3,0,30.735,Kensington 6 Outlet SmartSocket Surge Protector,,
3309,CA-2011-104738,40907,40907,40909,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-AC-10003628,Technology,Accessories,47.984,2,0.2,14.3952,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,,
8969,CA-2011-166730,40907,40907,40909,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10002554,Office Supplies,Storage,39.128,1,0.2,-8.8038,Tennsco Industrial Shelving,,
8266,CA-2011-131800,40907,40907,40912,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,35.448,7,0.2,12.8499,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",,
6060,CA-2011-138072,40907,40907,40911,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004859,Technology,Accessories,27.968,2,0.2,6.992,"Maxell Pro 80 Minute CD-R, 10/Pack",,
3305,CA-2011-104738,40907,40907,40909,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFF-EN-10004955,Office Supplies,Envelopes,12.984,3,0.2,4.7067,Fashion Color Clasp Envelopes,,
306,CA-2011-130960,40907,40907,40912,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,Central,OFF-AR-10003651,Office Supplies,Art,9.84,3,0,2.8536,Newell 350,,
3308,CA-2011-104738,40907,40907,40909,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFF-BI-10002160,Office Supplies,Binders,2.286,3,0.8,-3.6576,Acco Hanging Data Binders,,
7680,CA-2011-133592,40908,40908,40915,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,TEC-AC-10002049,Technology,Accessories,1687.8,4,0,742.632,Plantronics Savi W720 Multi-Device Wireless Headset System,,
1546,CA-2011-150245,40908,40908,40912,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Watertown,New York,13601,East,FUR-BO-10002613,Furniture,Bookcases,1573.488,7,0.2,196.686,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",,
7682,CA-2011-133592,40908,40908,40915,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004218,Furniture,Chairs,605.88,6,0,151.47,"Global Fabric Manager's Chair, Dark Gray",,
8603,US-2011-133949,40908,40908,40908,Same Day,JL-15175,James Lanier,Home Office,United States,Reno,Nevada,89502,West,TEC-PH-10004908,Technology,Phones,475.944,7,0.2,59.493,Panasonic KX TS3282W Corded phone,,
7681,CA-2011-133592,40908,40908,40915,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-BO-10000362,Furniture,Bookcases,341.96,2,0,78.6508,Sauder Inglewood Library Bookcases,,
7678,CA-2011-133592,40908,40908,40915,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10003228,Office Supplies,Paper,195.64,4,0,91.9508,Xerox 1917,,
2343,US-2011-143231,40908,40908,40911,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,TEC-AC-10000358,Technology,Accessories,113.97,3,0,27.3528,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,,
2342,US-2011-143231,40908,40908,40911,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002501,Furniture,Furnishings,63.2,5,0,23.384,Nu-Dell Executive Frame,,
4559,CA-2011-127383,40908,40908,40913,Standard Class,CM-11815,Candace McMahon,Corporate,United States,El Paso,Texas,79907,Central,OFF-EN-10004773,Office Supplies,Envelopes,49.568,2,0.2,17.9684,Staples,,
2007,CA-2011-111150,40908,40908,40912,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,TEC-AC-10000290,Technology,Accessories,47.53,7,0,16.1602,Sabrent 4-Port USB 2.0 Hub,,
8804,CA-2011-157644,40908,40908,40909,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,TEC-AC-10003614,Technology,Accessories,34.77,3,0,11.4741,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",,
2006,CA-2011-111150,40908,40908,40912,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,OFF-AR-10000034,Office Supplies,Art,29.68,7,0,11.5752,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",,
8805,CA-2011-157644,40908,40908,40909,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,OFF-LA-10003148,Office Supplies,Labels,18.9,3,0,8.694,Avery 51,,
7679,CA-2011-133592,40908,40908,40915,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10002586,Office Supplies,Paper,14.94,3,0,7.0218,Xerox 1970,,
216,CA-2012-146262,40910,40910,40917,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,1188,9,0.7,-950.4,Cisco 9971 IP Video Phone Charcoal,,
214,CA-2012-146262,40910,40910,40917,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,452.45,5,0.5,-244.323,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,,
217,CA-2012-146262,40910,40910,40917,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,89.584,2,0.2,4.4792,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,,
2487,CA-2012-104514,40910,40910,40912,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10001837,Office Supplies,Storage,85.52,2,0,22.2352,"SAFCO Mobile Desk Side File, Wire Frame",,
215,CA-2012-146262,40910,40910,40917,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,62.982,3,0.4,-14.6958,Speck Products Candyshell Flip Case,,
213,CA-2012-146262,40910,40910,40917,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,23.68,2,0.2,8.88,Avery 505,,
2489,CA-2012-104514,40910,40910,40912,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10004285,Office Supplies,Paper,20.04,3,0,9.6192,Xerox 1959,,
2488,CA-2012-104514,40910,40910,40912,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001473,Office Supplies,Art,9.84,3,0,2.6568,Newell 313,,
5056,CA-2012-141243,40911,40911,40916,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,Bookcases,1352.3976,9,0.32,-437.5404,O'Sullivan Living Dimensions 5-Shelf Bookcases,,
5054,CA-2012-141243,40911,40911,40916,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10003198,Technology,Accessories,398.4,5,0.2,84.66,Enermax Acrylux Wireless Keyboard,,
3901,CA-2012-121097,40911,40911,40916,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Baytown,Texas,77520,Central,OFF-PA-10001937,Office Supplies,Paper,10.368,2,0.2,3.6288,Xerox 21,,
5055,CA-2012-141243,40911,40911,40916,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10001246,Office Supplies,Art,7.056,3,0.2,0.7938,Newell 317,,
5647,CA-2012-104241,40912,40912,40917,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South,FUR-FU-10001473,Furniture,Furnishings,192.22,14,0,69.1992,DAX Wood Document Frame,,
5350,CA-2012-149811,40912,40912,40918,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-PA-10004082,Office Supplies,Paper,39.9,5,0,19.95,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",,
5349,CA-2012-149811,40912,40912,40918,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10003676,Office Supplies,Binders,32.34,3,0,15.5232,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",,
8375,CA-2012-158701,40913,40913,40918,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,87.36,6,0,23.5872,Acco 6 Outlet Guardian Premium Surge Suppressor,,
4228,CA-2012-154970,40913,40913,40918,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003396,Furniture,Chairs,61.584,1,0.2,-6.9282,Global Deluxe Steno Chair,,
7720,CA-2012-108588,40913,40913,40918,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001615,Office Supplies,Art,59.52,3,0,15.4752,Newell 34,,
8376,CA-2012-158701,40913,40913,40918,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,56.16,6,0.2,17.55,Fellowes Binding Cases,,
7721,CA-2012-108588,40913,40913,40918,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-EN-10000461,Office Supplies,Envelopes,17.48,2,0,8.2156,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",,
7722,CA-2012-108588,40913,40913,40918,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004506,Office Supplies,Binders,13.168,2,0.2,4.6088,Wilson Jones data.warehouse D-Ring Binders with DublLock,,
7717,CA-2012-149636,40914,40914,40920,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10004041,Office Supplies,Paper,29.6,5,0.2,9.25,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",,
7718,CA-2012-149636,40914,40914,40920,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10002764,Office Supplies,Binders,1.938,2,0.7,-1.3566,Recycled Pressboard Report Cover with Reinforced Top Hinge,,
7092,CA-2012-119480,40917,40917,40921,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001205,Office Supplies,Appliances,163.44,3,0,45.7632,Belkin 5 Outlet SurgeMaster Power Centers,,
7091,CA-2012-119480,40917,40917,40921,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10000474,Office Supplies,Paper,106.32,3,0,49.9704,Staples,,
7094,CA-2012-119480,40917,40917,40921,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10004996,Office Supplies,Paper,51.55,5,0,24.2285,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",,
7093,CA-2012-119480,40917,40917,40921,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10004691,Office Supplies,Art,42.76,2,0,11.1176,Boston 1730 StandUp Electric Pencil Sharpener,,
1670,US-2012-157154,40918,40918,40923,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011,East,FUR-TA-10001889,Furniture,Tables,1018.104,4,0.4,-373.3048,Bush Advantage Collection Racetrack Conference Table,,
5211,CA-2012-156755,40920,40920,40926,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10002615,Office Supplies,Storage,465.18,3,0,120.9468,"Dual Level, Single-Width Filing Carts",,
9798,CA-2012-128608,40920,40920,40925,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10004977,Technology,Phones,235.188,2,0.4,-43.1178,GE 30524EE4,,
9801,CA-2012-128608,40920,40920,40925,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10002262,Technology,Phones,107.118,3,0.4,-21.4236,LG Electronics Tone+ HBS-730 Bluetooth Headset,,
9799,CA-2012-128608,40920,40920,40925,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10000912,Technology,Phones,26.376,4,0.4,2.6376,Anker 24W Portable Micro USB Car Charger,,
9800,CA-2012-128608,40920,40920,40925,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-AC-10000487,Technology,Accessories,10.384,2,0.2,2.2066,SanDisk Cruzer 4 GB USB Flash Drive,,
9797,CA-2012-128608,40920,40920,40925,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,OFF-AR-10001374,Office Supplies,Art,10.368,2,0.2,1.5552,"BIC Brite Liner Highlighters, Chisel Tip",,
4859,CA-2012-137526,40921,40921,40925,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004845,Furniture,Furnishings,464.85,9,0,92.97,"Deflect-o EconoMat Nonstudded, No Bevel Mat",,
4858,CA-2012-137526,40921,40921,40925,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10001861,Furniture,Furnishings,77.6,4,0,38.024,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",,
4857,CA-2012-137526,40921,40921,40925,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10003364,Office Supplies,Binders,70.008,3,0.2,24.5028,Binding Machine Supplies,,
8535,CA-2012-169677,40921,40921,40923,Second Class,KS-16300,Karen Seio,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10003223,Office Supplies,Labels,9.82,2,0,4.8118,Avery 508,,
468,US-2012-101399,40925,40925,40932,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,254.744,7,0.6,-312.0614,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,,
6067,CA-2012-151547,40925,40925,40931,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,Tennessee,38134,South,OFF-SU-10000898,Office Supplies,Supplies,88.96,8,0.2,10.008,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",,
5327,CA-2012-152681,40925,40925,40930,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003183,Office Supplies,Art,6.68,2,0,2.004,Avery Fluorescent Highlighter Four-Color Set,,
6626,CA-2012-141250,40927,40927,40931,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-CH-10004875,Furniture,Chairs,199.304,4,0.3,-8.5416,Harbour Creations 67200 Series Stacking Chairs,,
6625,CA-2012-141250,40927,40927,40931,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10002855,Furniture,Tables,102.438,1,0.3,-13.1706,Bevis Round Conference Table Top & Single Column Base,,
2037,CA-2012-119214,40931,40931,40935,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,OFF-PA-10002893,Office Supplies,Paper,29.04,3,0,13.9392,"Wirebound Service Call Books, 5 1/2"" x 4""",,
2038,CA-2012-119214,40931,40931,40935,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,OFF-LA-10003077,Office Supplies,Labels,14.62,2,0,6.8714,Avery 500,,
7834,CA-2012-128958,40932,40932,40936,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,33407,South,OFF-AR-10004757,Office Supplies,Art,13.12,5,0.2,2.132,Crayola Colored Pencils,,
8909,CA-2012-109603,40934,40934,40940,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,California,92553,West,OFF-PA-10003790,Office Supplies,Paper,182.72,8,0,84.0512,Xerox 1991,,
9413,CA-2012-164777,40935,40935,40937,First Class,SC-20305,Sean Christensen,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10002024,Furniture,Chairs,2803.92,5,0.2,0,HON 5400 Series Task Chairs for Big and Tall,,
2538,CA-2012-168746,40935,40935,40937,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10000895,Technology,Phones,431.976,4,0.4,-100.7944,Polycom VVX 310 VoIP phone,,
2537,CA-2012-168746,40935,40935,40937,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,FUR-CH-10000513,Furniture,Chairs,181.986,2,0.3,-54.5958,High-Back Leather Manager's Chair,,
2539,CA-2012-168746,40935,40935,40937,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002555,Technology,Phones,155.37,1,0.4,-36.253,Nortel Meridian M5316 Digital phone,,
9640,CA-2012-116638,40936,40936,40939,Second Class,JH-15985,Joseph Holt,Consumer,United States,Concord,North Carolina,28027,South,FUR-TA-10000198,Furniture,Tables,4297.644,13,0.4,-1862.3124,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,,
2710,CA-2012-121797,40938,40938,40945,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10000488,Technology,Machines,1919.976,3,0.2,215.9973,Bady BDG101FRU Card Printer,,
2709,CA-2012-121797,40938,40938,40945,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10001876,Furniture,Furnishings,227.36,7,0,81.8496,"Computer Room Manger, 14""",,
1713,CA-2012-145401,40938,40938,40943,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004405,Office Supplies,Paper,14.304,6,0.2,5.0064,Rediform Voice Mail Log Books,,
94,CA-2012-149587,40939,40939,40944,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,53.34,3,0,16.5354,"Seth Thomas 13 1/2"" Wall Clock",,
